tirage_id,date_tirage,numero_1,numero_2,numero_3,numero_4,numero_5,numero_chance
954,2019-03-02,46.0,42.0,38.0,25.0,16.0,9.0
955,2019-02-27,14.0,1.0,34.0,19.0,4.0,2.0
956,2019-02-25,7.0,44.0,37.0,48.0,38.0,7.0
957,2019-02-23,3.0,45.0,13.0,4.0,44.0,5.0
958,2019-02-20,25.0,29.0,8.0,34.0,15.0,1.0
959,2019-02-18,18.0,9.0,11.0,33.0,7.0,9.0
960,2019-02-16,8.0,7.0,25.0,11.0,46.0,7.0
961,2019-02-13,43.0,41.0,29.0,14.0,7.0,3.0
962,2019-02-11,43.0,15.0,13.0,48.0,25.0,5.0
963,2019-02-09,47.0,40.0,45.0,42.0,3.0,9.0
964,2019-02-06,4.0,15.0,21.0,26.0,22.0,10.0
965,2019-02-04,40.0,12.0,37.0,24.0,42.0,1.0
966,2019-02-02,32.0,27.0,5.0,7.0,35.0,3.0
967,2019-01-30,20.0,47.0,15.0,11.0,30.0,9.0
968,2019-01-28,37.0,15.0,30.0,6.0,47.0,6.0
969,2019-01-26,30.0,14.0,12.0,16.0,42.0,2.0
970,2019-01-23,25.0,17.0,41.0,24.0,38.0,10.0
971,2019-01-21,17.0,26.0,30.0,47.0,20.0,6.0
972,2019-01-19,37.0,10.0,39.0,16.0,34.0,7.0
973,2019-01-16,15.0,11.0,10.0,1.0,31.0,3.0
974,2019-01-14,35.0,33.0,44.0,1.0,11.0,10.0
975,2019-01-12,19.0,24.0,11.0,34.0,25.0,8.0
976,2019-01-09,6.0,19.0,46.0,21.0,15.0,10.0
977,2019-01-07,1.0,19.0,12.0,31.0,7.0,10.0
978,2019-01-05,48.0,18.0,40.0,7.0,6.0,7.0
979,2019-01-02,36.0,12.0,29.0,2.0,26.0,7.0
980,2018-12-31,43.0,24.0,34.0,27.0,14.0,10.0
981,2018-12-29,26.0,30.0,42.0,38.0,12.0,5.0
982,2018-12-26,45.0,9.0,5.0,24.0,11.0,10.0
983,2018-12-24,10.0,22.0,34.0,43.0,46.0,2.0
984,2018-12-22,44.0,46.0,31.0,11.0,22.0,5.0
985,2018-12-19,21.0,3.0,25.0,10.0,11.0,3.0
986,2018-12-17,2.0,9.0,25.0,35.0,30.0,9.0
987,2018-12-15,38.0,1.0,3.0,32.0,30.0,6.0
988,2018-12-12,39.0,21.0,45.0,12.0,44.0,5.0
989,2018-12-10,8.0,34.0,16.0,13.0,37.0,10.0
990,2018-12-08,25.0,38.0,11.0,29.0,14.0,8.0
991,2018-12-05,6.0,19.0,41.0,17.0,18.0,9.0
992,2018-12-03,1.0,15.0,9.0,19.0,39.0,5.0
993,2018-12-01,15.0,6.0,3.0,23.0,39.0,2.0
994,2018-11-28,3.0,38.0,30.0,10.0,15.0,6.0
995,2018-11-26,36.0,30.0,34.0,14.0,21.0,2.0
996,2018-11-24,15.0,11.0,5.0,22.0,10.0,5.0
997,2018-11-21,22.0,45.0,20.0,21.0,23.0,10.0
998,2018-11-19,33.0,46.0,21.0,20.0,28.0,7.0
999,2018-11-17,42.0,20.0,27.0,22.0,12.0,7.0
1000,2018-11-14,36.0,41.0,15.0,49.0,48.0,5.0
1001,2018-11-12,13.0,14.0,37.0,21.0,15.0,7.0
1002,2018-11-10,20.0,43.0,18.0,44.0,30.0,7.0
1003,2018-11-07,33.0,27.0,3.0,20.0,6.0,8.0
1004,2018-11-05,9.0,11.0,39.0,29.0,32.0,8.0
1005,2018-11-03,6.0,29.0,8.0,9.0,39.0,2.0
1006,2018-10-31,34.0,14.0,2.0,28.0,38.0,4.0
1007,2018-10-29,9.0,42.0,24.0,43.0,22.0,7.0
1008,2018-10-27,26.0,21.0,36.0,29.0,35.0,9.0
1009,2018-10-24,28.0,45.0,34.0,36.0,9.0,6.0
1010,2018-10-22,10.0,4.0,29.0,19.0,47.0,6.0
1011,2018-10-20,7.0,17.0,31.0,12.0,48.0,8.0
1012,2018-10-17,33.0,13.0,7.0,2.0,41.0,1.0
1013,2018-10-15,8.0,14.0,25.0,19.0,49.0,5.0
1014,2018-10-13,1.0,36.0,45.0,4.0,22.0,8.0
1015,2018-10-10,5.0,24.0,38.0,29.0,4.0,3.0
1016,2018-10-08,46.0,1.0,4.0,23.0,24.0,2.0
1017,2018-10-06,49.0,39.0,8.0,48.0,1.0,9.0
1018,2018-10-03,31.0,24.0,11.0,20.0,32.0,8.0
1019,2018-10-01,6.0,1.0,40.0,7.0,2.0,4.0
1020,2018-09-29,31.0,7.0,15.0,10.0,17.0,4.0
1021,2018-09-26,40.0,18.0,15.0,36.0,10.0,3.0
1022,2018-09-24,12.0,30.0,17.0,8.0,6.0,3.0
1023,2018-09-22,14.0,37.0,39.0,18.0,38.0,9.0
1024,2018-09-19,15.0,42.0,4.0,27.0,25.0,5.0
1025,2018-09-17,43.0,42.0,8.0,15.0,26.0,5.0
1026,2018-09-15,11.0,26.0,1.0,46.0,13.0,5.0
1027,2018-09-12,11.0,33.0,24.0,35.0,4.0,9.0
1028,2018-09-10,27.0,20.0,19.0,46.0,38.0,10.0
1029,2018-09-08,6.0,19.0,22.0,34.0,20.0,10.0
1030,2018-09-05,7.0,39.0,34.0,6.0,15.0,1.0
1031,2018-09-03,18.0,2.0,15.0,1.0,41.0,10.0
1032,2018-09-01,32.0,35.0,11.0,41.0,42.0,6.0
1033,2018-08-29,17.0,45.0,19.0,40.0,31.0,1.0
1034,2018-08-27,40.0,17.0,24.0,18.0,10.0,2.0
1035,2018-08-25,29.0,6.0,15.0,44.0,16.0,3.0
1036,2018-08-22,16.0,42.0,12.0,6.0,40.0,3.0
1037,2018-08-20,15.0,48.0,42.0,18.0,40.0,10.0
1038,2018-08-18,33.0,37.0,31.0,16.0,49.0,8.0
1039,2018-08-15,40.0,21.0,47.0,27.0,6.0,8.0
1040,2018-08-13,10.0,19.0,21.0,2.0,40.0,6.0
1041,2018-08-11,41.0,27.0,44.0,46.0,14.0,5.0
1042,2018-08-08,5.0,19.0,29.0,15.0,24.0,8.0
1043,2018-08-06,30.0,4.0,37.0,32.0,23.0,6.0
1044,2018-08-04,41.0,23.0,9.0,32.0,38.0,3.0
1045,2018-08-01,47.0,15.0,45.0,35.0,17.0,4.0
1046,2018-07-30,33.0,7.0,13.0,41.0,43.0,2.0
1047,2018-07-28,7.0,23.0,13.0,18.0,21.0,10.0
1048,2018-07-25,35.0,27.0,22.0,20.0,30.0,3.0
1049,2018-07-23,7.0,20.0,41.0,40.0,11.0,6.0
1050,2018-07-21,44.0,18.0,9.0,28.0,1.0,10.0
1051,2018-07-18,18.0,26.0,27.0,43.0,35.0,7.0
1052,2018-07-16,36.0,31.0,9.0,16.0,3.0,1.0
1053,2018-07-14,47.0,37.0,45.0,3.0,20.0,3.0
1054,2018-07-11,11.0,46.0,1.0,22.0,42.0,4.0
1055,2018-07-09,9.0,21.0,19.0,36.0,40.0,1.0
1056,2018-07-07,41.0,3.0,34.0,11.0,10.0,10.0
1057,2018-07-04,41.0,23.0,16.0,20.0,45.0,5.0
1058,2018-07-02,48.0,38.0,36.0,45.0,16.0,8.0
1059,2018-06-30,5.0,36.0,23.0,29.0,45.0,7.0
1060,2018-06-27,26.0,11.0,9.0,41.0,8.0,10.0
1061,2018-06-25,14.0,9.0,21.0,13.0,32.0,5.0
1062,2018-06-23,41.0,32.0,49.0,10.0,36.0,10.0
1063,2018-06-20,43.0,33.0,8.0,30.0,6.0,3.0
1064,2018-06-18,34.0,2.0,7.0,13.0,44.0,8.0
1065,2018-06-16,35.0,17.0,8.0,43.0,19.0,9.0
1066,2018-06-13,20.0,48.0,15.0,29.0,49.0,1.0
1067,2018-06-11,44.0,41.0,49.0,25.0,14.0,4.0
1068,2018-06-09,7.0,16.0,5.0,9.0,12.0,10.0
1069,2018-06-06,43.0,5.0,33.0,6.0,47.0,2.0
1070,2018-06-04,8.0,38.0,48.0,16.0,35.0,2.0
1071,2018-06-02,18.0,13.0,31.0,7.0,35.0,4.0
1072,2018-05-30,4.0,44.0,41.0,36.0,33.0,6.0
1073,2018-05-28,35.0,10.0,25.0,21.0,23.0,10.0
1074,2018-05-26,26.0,24.0,2.0,43.0,3.0,8.0
1075,2018-05-23,14.0,29.0,3.0,36.0,25.0,9.0
1076,2018-05-21,20.0,4.0,46.0,16.0,5.0,5.0
1077,2018-05-19,5.0,47.0,30.0,45.0,12.0,9.0
1078,2018-05-16,44.0,37.0,7.0,23.0,41.0,8.0
1079,2018-05-14,40.0,33.0,23.0,1.0,5.0,8.0
1080,2018-05-12,6.0,23.0,9.0,47.0,5.0,10.0
1081,2018-05-09,10.0,23.0,35.0,34.0,5.0,6.0
1082,2018-05-07,43.0,13.0,10.0,23.0,46.0,6.0
1083,2018-05-05,9.0,30.0,47.0,41.0,15.0,5.0
1084,2018-05-02,8.0,1.0,14.0,10.0,21.0,10.0
1085,2018-04-30,43.0,48.0,49.0,36.0,7.0,7.0
1086,2018-04-28,36.0,14.0,40.0,31.0,47.0,2.0
1087,2018-04-25,21.0,23.0,5.0,10.0,36.0,1.0
1088,2018-04-23,2.0,33.0,20.0,29.0,32.0,8.0
1089,2018-04-21,26.0,20.0,2.0,11.0,39.0,5.0
1090,2018-04-18,18.0,11.0,38.0,17.0,46.0,8.0
1091,2018-04-16,16.0,25.0,6.0,21.0,26.0,5.0
1092,2018-04-14,24.0,5.0,49.0,36.0,1.0,7.0
1093,2018-04-11,40.0,46.0,32.0,17.0,1.0,8.0
1094,2018-04-09,1.0,32.0,20.0,28.0,42.0,6.0
1095,2018-04-07,26.0,34.0,10.0,45.0,7.0,7.0
1096,2018-04-04,19.0,40.0,22.0,45.0,36.0,6.0
1097,2018-04-02,28.0,34.0,18.0,13.0,14.0,2.0
1098,2018-03-31,42.0,2.0,41.0,18.0,31.0,8.0
1099,2018-03-28,43.0,39.0,15.0,5.0,45.0,10.0
1100,2018-03-26,27.0,17.0,37.0,10.0,4.0,10.0
1101,2018-03-24,31.0,11.0,44.0,35.0,26.0,9.0
1102,2018-03-21,31.0,45.0,21.0,30.0,29.0,2.0
1103,2018-03-19,20.0,15.0,27.0,46.0,24.0,10.0
1104,2018-03-17,48.0,43.0,36.0,30.0,13.0,9.0
1105,2018-03-14,36.0,46.0,13.0,4.0,3.0,10.0
1106,2018-03-12,27.0,7.0,10.0,38.0,13.0,8.0
1107,2018-03-10,5.0,47.0,23.0,21.0,18.0,6.0
1108,2018-03-07,13.0,6.0,18.0,36.0,37.0,5.0
1109,2018-03-05,44.0,38.0,25.0,17.0,41.0,9.0
1110,2018-03-03,3.0,4.0,8.0,2.0,31.0,9.0
1111,2018-02-28,42.0,5.0,49.0,31.0,28.0,7.0
1112,2018-02-26,13.0,34.0,39.0,42.0,37.0,3.0
1113,2018-02-24,12.0,6.0,9.0,31.0,43.0,3.0
1114,2018-02-21,12.0,41.0,2.0,28.0,16.0,1.0
1115,2018-02-19,32.0,9.0,8.0,29.0,28.0,2.0
1116,2018-02-17,49.0,48.0,14.0,22.0,38.0,9.0
1117,2018-02-14,13.0,3.0,44.0,19.0,5.0,4.0
1118,2018-02-12,27.0,35.0,48.0,3.0,32.0,9.0
1119,2018-02-10,19.0,31.0,2.0,40.0,42.0,5.0
1120,2018-02-07,44.0,13.0,17.0,48.0,33.0,3.0
1121,2018-02-05,7.0,29.0,1.0,30.0,45.0,7.0
1122,2018-02-03,22.0,9.0,23.0,38.0,13.0,4.0
1123,2018-01-31,29.0,26.0,16.0,4.0,49.0,1.0
1124,2018-01-29,11.0,32.0,27.0,36.0,21.0,6.0
1125,2018-01-27,45.0,10.0,9.0,34.0,39.0,10.0
1126,2018-01-24,9.0,37.0,35.0,23.0,28.0,5.0
1127,2018-01-22,31.0,11.0,16.0,1.0,14.0,2.0
1128,2018-01-20,44.0,32.0,27.0,38.0,46.0,7.0
1129,2018-01-17,16.0,25.0,40.0,49.0,4.0,3.0
1130,2018-01-15,15.0,28.0,22.0,2.0,5.0,2.0
1131,2018-01-13,48.0,35.0,20.0,31.0,36.0,10.0
1132,2018-01-10,7.0,49.0,18.0,9.0,16.0,3.0
1133,2018-01-08,8.0,44.0,37.0,43.0,45.0,2.0
1134,2018-01-06,45.0,40.0,17.0,6.0,31.0,9.0
1135,2018-01-03,34.0,44.0,27.0,23.0,4.0,4.0
1136,2018-01-01,7.0,43.0,10.0,9.0,14.0,1.0
1137,2017-12-30,40.0,28.0,35.0,13.0,12.0,8.0
1138,2017-12-27,22.0,6.0,48.0,7.0,14.0,8.0
1139,2017-12-25,3.0,31.0,6.0,10.0,29.0,8.0
1140,2017-12-23,4.0,6.0,44.0,8.0,48.0,10.0
1141,2017-12-20,6.0,11.0,13.0,24.0,10.0,9.0
1142,2017-12-18,11.0,39.0,48.0,10.0,29.0,9.0
1143,2017-12-16,48.0,20.0,15.0,9.0,49.0,6.0
1144,2017-12-13,17.0,49.0,24.0,43.0,28.0,8.0
1145,2017-12-11,47.0,34.0,26.0,43.0,29.0,4.0
1146,2017-12-09,48.0,49.0,10.0,46.0,23.0,8.0
1147,2017-12-06,27.0,12.0,38.0,7.0,30.0,1.0
1148,2017-12-04,43.0,32.0,15.0,23.0,41.0,8.0
1149,2017-12-02,24.0,45.0,39.0,33.0,35.0,1.0
1150,2017-11-29,8.0,20.0,3.0,12.0,13.0,4.0
1151,2017-11-27,36.0,5.0,6.0,39.0,46.0,6.0
1152,2017-11-25,43.0,1.0,48.0,2.0,47.0,10.0
1153,2017-11-22,30.0,1.0,10.0,2.0,39.0,8.0
1154,2017-11-20,6.0,30.0,40.0,43.0,35.0,3.0
1155,2017-11-18,13.0,9.0,17.0,37.0,48.0,1.0
1156,2017-11-15,12.0,10.0,16.0,35.0,14.0,6.0
1157,2017-11-13,30.0,29.0,24.0,3.0,43.0,5.0
1158,2017-11-11,40.0,47.0,48.0,1.0,36.0,3.0
1159,2017-11-08,37.0,41.0,13.0,26.0,2.0,5.0
1160,2017-11-06,30.0,45.0,49.0,27.0,48.0,1.0
1161,2017-11-04,23.0,7.0,38.0,35.0,6.0,7.0
1162,2017-11-01,18.0,8.0,26.0,9.0,32.0,1.0
1163,2017-10-30,32.0,42.0,12.0,44.0,34.0,5.0
1164,2017-10-28,22.0,12.0,47.0,5.0,29.0,8.0
1165,2017-10-25,9.0,3.0,19.0,41.0,43.0,8.0
1166,2017-10-23,12.0,21.0,47.0,44.0,25.0,3.0
1167,2017-10-21,2.0,42.0,6.0,20.0,21.0,8.0
1168,2017-10-18,5.0,13.0,25.0,12.0,24.0,7.0
1169,2017-10-16,39.0,48.0,30.0,5.0,32.0,8.0
1170,2017-10-14,18.0,20.0,38.0,43.0,47.0,3.0
1171,2017-10-11,44.0,48.0,6.0,29.0,15.0,4.0
1172,2017-10-09,47.0,30.0,6.0,15.0,3.0,9.0
1173,2017-10-07,41.0,44.0,8.0,37.0,46.0,3.0
1174,2017-10-04,45.0,34.0,20.0,30.0,1.0,9.0
1175,2017-10-02,1.0,11.0,28.0,12.0,20.0,7.0
1176,2017-09-30,16.0,44.0,3.0,38.0,27.0,7.0
1177,2017-09-27,13.0,10.0,16.0,42.0,35.0,4.0
1178,2017-09-25,37.0,16.0,17.0,33.0,34.0,6.0
1179,2017-09-23,15.0,33.0,22.0,19.0,37.0,4.0
1180,2017-09-20,37.0,6.0,4.0,17.0,22.0,6.0
1181,2017-09-18,12.0,25.0,37.0,29.0,34.0,9.0
1182,2017-09-16,37.0,46.0,4.0,18.0,16.0,5.0
1183,2017-09-13,18.0,45.0,4.0,25.0,33.0,1.0
1184,2017-09-11,23.0,42.0,48.0,45.0,12.0,9.0
1185,2017-09-09,44.0,13.0,19.0,15.0,39.0,1.0
1186,2017-09-06,49.0,46.0,28.0,19.0,39.0,4.0
1187,2017-09-04,33.0,6.0,27.0,1.0,35.0,9.0
1188,2017-09-02,10.0,14.0,1.0,40.0,18.0,7.0
1189,2017-08-30,29.0,26.0,7.0,12.0,47.0,9.0
1190,2017-08-28,6.0,8.0,20.0,24.0,42.0,6.0
1191,2017-08-26,10.0,40.0,35.0,32.0,38.0,3.0
1192,2017-08-23,32.0,23.0,16.0,1.0,4.0,7.0
1193,2017-08-21,8.0,36.0,43.0,27.0,14.0,5.0
1194,2017-08-19,39.0,8.0,40.0,21.0,7.0,7.0
1195,2017-08-16,31.0,29.0,25.0,19.0,41.0,4.0
1196,2017-08-14,13.0,15.0,39.0,2.0,9.0,4.0
1197,2017-08-12,13.0,36.0,41.0,15.0,5.0,10.0
1198,2017-08-09,32.0,38.0,36.0,31.0,49.0,1.0
1199,2017-08-07,38.0,24.0,42.0,21.0,14.0,4.0
1200,2017-08-05,3.0,25.0,30.0,13.0,37.0,2.0
1201,2017-08-02,34.0,30.0,9.0,12.0,32.0,7.0
1202,2017-07-31,45.0,37.0,47.0,25.0,31.0,7.0
1203,2017-07-29,24.0,41.0,45.0,23.0,10.0,1.0
1204,2017-07-26,13.0,44.0,35.0,3.0,25.0,2.0
1205,2017-07-24,14.0,11.0,38.0,21.0,35.0,3.0
1206,2017-07-22,40.0,30.0,16.0,5.0,28.0,9.0
1207,2017-07-19,16.0,26.0,6.0,8.0,9.0,7.0
1208,2017-07-17,40.0,41.0,5.0,33.0,16.0,2.0
1209,2017-07-15,34.0,37.0,24.0,48.0,29.0,2.0
1210,2017-07-12,3.0,16.0,31.0,43.0,18.0,5.0
1211,2017-07-10,23.0,43.0,17.0,21.0,18.0,4.0
1212,2017-07-08,9.0,30.0,46.0,43.0,31.0,10.0
1213,2017-07-05,18.0,29.0,17.0,34.0,8.0,6.0
1214,2017-07-03,48.0,8.0,10.0,28.0,2.0,2.0
1215,2017-07-01,26.0,47.0,16.0,33.0,21.0,8.0
1216,2017-06-28,48.0,30.0,37.0,29.0,9.0,1.0
1217,2017-06-26,1.0,49.0,5.0,29.0,38.0,9.0
1218,2017-06-24,48.0,27.0,23.0,35.0,24.0,5.0
1219,2017-06-21,12.0,22.0,34.0,18.0,39.0,6.0
1220,2017-06-19,25.0,43.0,18.0,47.0,40.0,9.0
1221,2017-06-17,26.0,25.0,40.0,14.0,39.0,3.0
1222,2017-06-14,44.0,43.0,49.0,41.0,31.0,5.0
1223,2017-06-12,5.0,29.0,4.0,7.0,27.0,5.0
1224,2017-06-10,49.0,34.0,37.0,36.0,8.0,10.0
1225,2017-06-07,22.0,43.0,36.0,40.0,21.0,5.0
1226,2017-06-05,49.0,12.0,17.0,41.0,21.0,7.0
1227,2017-06-03,23.0,45.0,36.0,34.0,44.0,3.0
1228,2017-05-31,1.0,36.0,9.0,41.0,27.0,1.0
1229,2017-05-29,40.0,43.0,39.0,41.0,1.0,9.0
1230,2017-05-27,9.0,8.0,28.0,40.0,17.0,8.0
1231,2017-05-24,17.0,22.0,18.0,8.0,30.0,5.0
1232,2017-05-22,27.0,21.0,22.0,7.0,31.0,10.0
1233,2017-05-20,33.0,31.0,28.0,34.0,42.0,3.0
1234,2017-05-17,25.0,44.0,6.0,30.0,22.0,7.0
1235,2017-05-15,22.0,13.0,1.0,27.0,5.0,1.0
1236,2017-05-13,16.0,13.0,9.0,28.0,47.0,10.0
1237,2017-05-10,30.0,22.0,20.0,43.0,12.0,9.0
1238,2017-05-08,33.0,7.0,47.0,22.0,43.0,6.0
1239,2017-05-06,27.0,41.0,34.0,6.0,45.0,5.0
1240,2017-05-03,20.0,15.0,27.0,46.0,6.0,3.0
1241,2017-05-01,18.0,46.0,37.0,16.0,35.0,6.0
1242,2017-04-29,48.0,37.0,46.0,44.0,34.0,9.0
1243,2017-04-26,27.0,6.0,8.0,14.0,16.0,5.0
1244,2017-04-24,7.0,42.0,28.0,45.0,41.0,9.0
1245,2017-04-22,17.0,21.0,31.0,1.0,46.0,5.0
1246,2017-04-19,47.0,39.0,38.0,41.0,48.0,9.0
1247,2017-04-17,8.0,36.0,46.0,4.0,33.0,7.0
1248,2017-04-15,28.0,29.0,41.0,40.0,49.0,5.0
1249,2017-04-12,48.0,18.0,3.0,28.0,40.0,7.0
1250,2017-04-10,11.0,3.0,20.0,14.0,1.0,2.0
1251,2017-04-08,17.0,44.0,18.0,45.0,29.0,5.0
1252,2017-04-05,10.0,40.0,42.0,20.0,6.0,10.0
1253,2017-04-03,34.0,16.0,44.0,3.0,9.0,3.0
1254,2017-04-01,46.0,2.0,44.0,9.0,25.0,9.0
1255,2017-03-29,35.0,14.0,10.0,26.0,25.0,5.0
1256,2017-03-27,2.0,49.0,9.0,38.0,18.0,8.0
1257,2017-03-25,2.0,5.0,8.0,43.0,49.0,1.0
1258,2017-03-22,43.0,25.0,28.0,2.0,11.0,5.0
1259,2017-03-20,42.0,39.0,28.0,13.0,40.0,1.0
1260,2017-03-18,33.0,18.0,1.0,30.0,6.0,2.0
1261,2017-03-15,25.0,5.0,46.0,36.0,31.0,8.0
1262,2017-03-13,16.0,21.0,34.0,48.0,24.0,3.0
1263,2017-03-11,1.0,39.0,31.0,13.0,42.0,7.0
1264,2017-03-08,40.0,16.0,46.0,42.0,47.0,2.0
1265,2017-03-06,26.0,10.0,6.0,41.0,3.0,9.0
